CustomerKey;Nome;Sobrenome;Nome Completo;Genero;DatPrimeiraCompra;Cidade do Cliente
11359;Jarrod;Prasad;Jarrod Prasad;Masculino;2018-06-13;Malabar
11360;Tyrone;Serrano;Tyrone Serrano;Masculino;2018-06-27;Rockhampton
11361;Cindy;Ramos;Cindy Ramos;Feminino;2020-10-01;Newcastle
11362;Damien;Shan;Damien Shan;Masculino;2020-03-29;Cranbourne
11363;Julian;Ross;Julian Ross;Masculino;2018-06-08;Melbourne
11364;Jennifer;Collins;Jennifer Collins;Feminino;2018-06-07;Geelong
11365;Brittney;Sun;Brittney Sun;Feminino;2018-05-31;Findon
11366;Virginia;Patel;Virginia Patel;Feminino;2020-06-24;Seaford
11367;Calvin;Nara;Calvin Nara;Masculino;2020-07-07;North Sydney
11368;Edward;Miller;Edward Miller;Masculino;2018-06-24;Rockhampton
11369;Ashlee;Tang;Ashlee Tang;Feminino;2020-07-05;Findon
11370;Alicia;Xu;Alicia Xu;Feminino;2020-07-13;South Melbourne
11371;Lacey;Jai;Lacey Jai;Feminino;2020-11-07;Rockhampton
11372;Wendy;Romero;Wendy Romero;Feminino;2018-06-07;Brisbane
11373;Carly;Luo;Carly Luo;Feminino;2020-08-27;Salzgitter
11374;Jimmy;Ortega;Jimmy Ortega;Masculino;2020-04-15;Werne
11375;Francisco;Martinez;Francisco Martinez;Masculino;2020-10-17;High Wycombe
11376;Lance;Vazquez;Lance Vazquez;Masculino;2020-10-15;Liverpool
11377;David;Robinett;David Robinett;Masculino;2020-02-28;Solingen
11378;Shannon;Liang;Shannon Liang;Feminino;2019-10-17;Metz
11379;Gary;Vazquez;Gary Vazquez;Masculino;2019-10-02;Boulogne-Billancourt
11380;Mitchell;Kumar;Mitchell Kumar;Masculino;2018-10-11;Saarlouis
11381;Meredith;Raman;Meredith Raman;Feminino;2018-06-12;London
11382;Edward;Patterson;Edward Patterson;Masculino;2019-11-03;Roubaix
11383;Marie;Gill;Marie Gill;Feminino;2021-01-01;Roissy en Brie
11384;Tiffany;Wang;Tiffany Wang;Feminino;2020-08-02;Les Ulis
11385;Miguel;Allen;Miguel Allen;Masculino;2020-07-06;York
11386;Jaclyn;Cai;Jaclyn Cai;Feminino;2020-11-02;Darmstadt
11387;Megan;Ramirez;Megan Ramirez;Feminino;2018-07-26;Gateshead
11388;Joseph;Martin;Joseph Martin;Masculino;2018-07-03;York
11389;Karl;Shan;Karl Shan;Masculino;2020-11-17;Duesseldorf
11390;Christine;Raji;Christine Raji;Feminino;2020-11-07;Saint Germain en Laye
11391;Lindsay;Xie;Lindsay Xie;Feminino;2020-10-26;Salzgitter
11392;Willie;Zhao;Willie Zhao;Masculino;2020-03-29;Frankfurt
11393;Kurt;Pal;Kurt Pal;Masculino;2020-07-16;Saint Ouen
11394;George;McDonald;George McDonald;Masculino;2018-07-04;Milton Keynes
11395;Beth;Gutierrez;Beth Gutierrez;Feminino;2018-11-14;Frankfurt
11396;Ian;Lopez;Ian Lopez;Masculino;2020-10-26;Saarlouis
11397;Latoya;Shan;Latoya Shan;Feminino;2020-07-07;Paris
11398;Colin;Nath;Colin Nath;Masculino;2018-07-03;Newcastle upon Tyne
11399;Brenda;Mehta;Brenda Mehta;Feminino;2020-04-13;Paris
11400;Franklin;Raji;Franklin Raji;Masculino;2018-07-15;London
11401;Linda;Navarro;Linda Navarro;Feminino;2019-10-28;Paris
11402;Kelli;Cai;Kelli Cai;Feminino;2019-11-07;Orleans
11403;Nancy;Schmidt;Nancy Schmidt;Feminino;2019-10-28;Saint Ouen
11404;Megan;Taylor;Megan Taylor;Feminino;2020-02-10;Kassel
11405;Bonnie;Goel;Bonnie Goel;Feminino;2020-03-31;Bonn
11406;Latoya;Xu;Latoya Xu;Feminino;2019-11-04;Paris
11407;Mario;She;Mario She;Masculino;2020-06-23;Münster
11408;Darren;Gill;Darren Gill;Masculino;2020-03-05;London
11409;Jacqueline;Hayes;Jacqueline Hayes;Feminino;2019-11-17;Saint Germain en Laye
11410;Maurice;Goel;Maurice Goel;Masculino;2019-11-13;Paris
11411;Devin;Ross;Devin Ross;Masculino;2020-08-04;Ingolstadt
11412;Sydney;Bryant;Sydney Bryant;Feminino;2018-11-05;Ingolstadt
11413;Megan;Stewart;Megan Stewart;Feminino;2018-08-10;Gateshead
11414;Ian;Richardson;Ian Richardson;Masculino;2018-08-13;Kirkby
11415;Randy;She;Randy She;Masculino;2020-08-16;Darmstadt
11416;Katrina;Becker;Katrina Becker;Feminino;2019-11-07;Croix
11417;Lacey;Zheng;Lacey Zheng;Feminino;2019-11-04;Pantin
11418;Rafael;Hu;Rafael Hu;Masculino;2020-12-17;Paderborn
11419;Kyle;Scott;Kyle Scott;Masculino;2020-03-12;Watford
11420;Jordan;Turner;Jordan Turner;Masculino;2019-11-01;Roubaix
11421;Amy;Sun;Amy Sun;Feminino;2018-11-03;Offenbach
11422;Dustin;Deng;Dustin Deng;Masculino;2018-08-22;Liverpool
11423;Jasmine;Stewart;Jasmine Stewart;Feminino;2018-12-10;Hamburg
11424;Pamela;Garcia;Pamela Garcia;Feminino;2020-04-21;Berlin
11425;Ariana;Gray;Ariana Gray;Feminino;2019-11-22;Metz
11426;Kristopher;Mehta;Kristopher Mehta;Masculino;2020-04-09;Braunschweig
11427;Desiree;Dominguez;Desiree Dominguez;Feminino;2018-12-20;Kiel
11428;Deanna;Perez;Deanna Perez;Feminino;2018-12-05;Poing
11429;Marco;Lopez;Marco Lopez;Masculino;2019-12-14;Sèvres
11430;Casey;Yuan;Casey Yuan;Feminino;2020-03-19;Bottrop
11431;Bryant;Garcia;Bryant Garcia;Masculino;2018-12-21;Hof
11432;Dominique;Prasad;Dominique Prasad;Feminino;2019-12-10;Roissy en Brie
11433;Maurice;Shan;Maurice Shan;Masculino;2019-12-02;Tremblay-en-France
11434;Andre;Lopez;Andre Lopez;Masculino;2020-06-15;West Sussex
11435;Robin;Romero;Robin Romero;Feminino;2021-01-04;Kiel
11436;Taylor;Cox;Taylor Cox;Feminino;2020-05-22;Watford
11437;Alfredo;Moreno;Alfredo Moreno;Masculino;2020-12-19;Villeneuve-d'Ascq
11438;Jenny;Nara;Jenny Nara;Feminino;2020-02-05;Werne
11439;Janet;Munoz;Janet Munoz;Feminino;2019-11-29;Paris La Defense
11440;Sergio;Weber;Sergio Weber;Masculino;2020-03-27;Lille
11441;Erika;Gomez;Erika Gomez;Feminino;2021-01-08;Paris
11442;Joseph;Harris;Joseph Harris;Masculino;2020-09-29;Tremblay-en-France
11443;Grace;Griffin;Grace Griffin;Feminino;2018-06-07;Hobart
11444;Tina;Mehta;Tina Mehta;Feminino;2018-06-01;Bendigo
11445;Kari;Kim;Kari Kim;Feminino;2018-06-06;Silverwater
11446;Bethany;Chander;Bethany Chander;Feminino;2018-06-18;Lane Cove
11447;Jennifer;Roberts;Jennifer Roberts;Feminino;2018-06-28;Hervey Bay
11448;Kyle;Patterson;Kyle Patterson;Masculino;2018-06-16;Melbourne
11449;Alvin;Hu;Alvin Hu;Masculino;2018-06-19;Seaford
11450;Brett;Mehta;Brett Mehta;Masculino;2018-06-29;Cloverdale
11451;Ruben;Muñoz;Ruben Muñoz;Masculino;2018-07-29;Newcastle
11452;Erika;Rubio;Erika Rubio;Feminino;2018-07-11;Caloundra
11453;Stanley;Malhotra;Stanley Malhotra;Masculino;2018-07-15;Hobart
11454;Melinda;Navarro;Melinda Navarro;Feminino;2018-07-31;Melbourne
11455;Ross;Sanz;Ross Sanz;Masculino;2018-07-01;Melton
11456;Jon;Gao;Jon Gao;Masculino;2018-07-17;St. Leonards
11457;Jaime;Gutierrez;Jaime Gutierrez;Feminino;2018-07-17;Wollongong
11458;Bianca;Liu;Bianca Liu;Feminino;2020-03-30;Springwood
11459;Tasha;Deng;Tasha Deng;Feminino;2018-07-27;Port Macquarie
11460;Melvin;Chande;Melvin Chande;Masculino;2018-07-21;Cranbourne
11461;Victor;Jimenez;Victor Jimenez;Masculino;2018-07-31;Lavender Bay
11462;Laura;Lin;Laura Lin;Feminino;2018-07-16;Matraville
11463;Alisha;Beck;Alisha Beck;Feminino;2020-03-05;Cloverdale
11464;Alejandro;Huang;Alejandro Huang;Masculino;2018-07-22;South Melbourne
11465;Louis;Luo;Louis Luo;Masculino;2018-07-14;Gold Coast
11466;Grant;Tang;Grant Tang;Masculino;2020-05-22;Lavender Bay
11467;Arturo;Zheng;Arturo Zheng;Masculino;2020-07-31;St. Leonards
11468;Jaclyn;Andersen;Jaclyn Andersen;Feminino;2018-08-08;York
11469;Edwin;Raji;Edwin Raji;Masculino;2020-08-09;York
11470;Jay;Suarez;Jay Suarez;Masculino;2019-01-22;Stuttgart
11471;Latasha;Suarez;Latasha Suarez;Feminino;2020-05-17;Chatou
11472;Kenneth;Kumar;Kenneth Kumar;Masculino;2018-07-26;Hawthorne
11473;Grace;Henderson;Grace Henderson;Feminino;2020-06-02;Drancy
11474;Melvin;Xu;Melvin Xu;Masculino;2020-09-26;Peterborough
11475;Cesar;Subram;Cesar Subram;Masculino;2020-04-23;London
11476;Erika;Navarro;Erika Navarro;Feminino;2020-11-01;Kirkby
11477;Tristan;Hughes;Tristan Hughes;Masculino;2020-09-25;Darmstadt
11478;Billy;Hernandez;Billy Hernandez;Masculino;2020-04-19;Sèvres
11479;Darryl;Wu;Darryl Wu;Masculino;2019-12-05;Saint Ouen
11480;Colleen;Ma;Colleen Ma;Feminino;2019-12-25;Tremblay-en-France
11481;Erica;Hu;Erica Hu;Feminino;2019-01-27;Braunschweig
11482;Adrienne;Torres;Adrienne Torres;Feminino;2018-09-08;Warrington
11483;Calvin;Chande;Calvin Chande;Masculino;2019-12-22;Paris
11484;Erick;Sai;Erick Sai;Masculino;2019-01-02;Neunkirchen
11485;Donald;Chandra;Donald Chandra;Masculino;2018-09-14;Esher-Molesey
11486;Ariana;Rogers;Ariana Rogers;Feminino;2020-11-24;Erlangen
11487;Morgan;Jones;Morgan Jones;Feminino;2020-12-15;Dunkerque
11488;Jermaine;Lopez;Jermaine Lopez;Masculino;2018-10-28;London
11489;Deborah;Goel;Deborah Goel;Feminino;2018-10-28;Oxford
11490;Danny;Rubio;Danny Rubio;Masculino;2020-04-04;Paris La Defense
11491;Andre;Perez;Andre Perez;Masculino;2018-11-07;London
11492;Terrence;Chander;Terrence Chander;Masculino;2019-02-11;Eilenburg
11493;Dawn;Wu;Dawn Wu;Feminino;2018-11-14;London
11494;Jimmy;Gutierrez;Jimmy Gutierrez;Masculino;2018-12-23;Runcorn
11495;Francis;Jimenez;Francis Jimenez;Masculino;2020-10-26;Bonn
11496;Gary;Ortega;Gary Ortega;Masculino;2018-11-30;Warrington
11497;Katrina;Nath;Katrina Nath;Feminino;2020-11-04;Newcastle upon Tyne
11498;Arturo;Sun;Arturo Sun;Masculino;2020-02-28;Cliffside
11499;Pedro;Vance;Pedro Vance;Masculino;2020-04-06;Concord
11500;Sarah;Simmons;Sarah Simmons;Feminino;2020-01-31;Langley
11501;Brandy;Chandra;Brandy Chandra;Feminino;2020-03-27;Cliffside
11502;Jared;Peterson;Jared Peterson;Masculino;2020-01-30;Shawnee
11503;Dennis;Wu;Dennis Wu;Masculino;2020-05-26;Coronado
11504;Jordan;Baker;Jordan Baker;Feminino;2020-05-01;Downey
11505;Jasmine;Powell;Jasmine Powell;Feminino;2020-02-22;Burnaby
11506;Nicholas;Brown;Nicholas Brown;Masculino;2020-03-08;Port Hammond
11507;Isabella;Russell;Isabella Russell;Feminino;2020-02-17;Victoria
11508;Elizabeth;Wilson;Elizabeth Wilson;Feminino;2020-05-02;Lynnwood
11509;Roger;Harui;Roger Harui;Feminino;2020-07-29;Novato
11510;Seth;Roberts;Seth Roberts;Masculino;2020-03-12;N. Vancouver
11511;Caleb;Perry;Caleb Perry;Masculino;2020-03-13;Lebanon
11512;Natalie;Campbell;Natalie Campbell;Feminino;2020-12-28;Oak Bay
11513;Alyssa;Howard;Alyssa Howard;Feminino;2020-06-08;Royal Oak
11514;Dalton;Diaz;Dalton Diaz;Masculino;2020-06-24;Tacoma
11515;Shannon;Huang;Shannon Huang;Feminino;2018-08-31;Burbank
11516;Mya;Gonzales;Mya Gonzales;Feminino;2018-09-15;Colma
11517;Katherine;Bryant;Katherine Bryant;Feminino;2020-06-26;Redwood City
11518;Edward;Washington;Edward Washington;Masculino;2020-10-27;Milwaukie
11519;Jerome;Navarro;Jerome Navarro;Masculino;2020-03-13;Cliffside
11520;Jada;Morgan;Jada Morgan;Feminino;2020-02-22;Port Hammond
11521;Ariana;Peterson;Ariana Peterson;Feminino;2020-03-05;Walla Walla
11522;Christian;Hughes;Christian Hughes;Masculino;2018-09-03;Oregon City
11523;Lucas;Taylor;Lucas Taylor;Masculino;2020-02-15;N. Vancouver
11524;Alyssa;Jackson;Alyssa Jackson;Feminino;2020-08-28;Torrance
11525;Ariana;Cook;Ariana Cook;Feminino;2018-09-06;Lebanon
11526;Katherine;Diaz;Katherine Diaz;Feminino;2020-02-03;Westminster
11527;Jenna;Green;Jenna Green;Feminino;2020-02-07;San Gabriel
11528;Joan;Washington;Joan Washington;Feminino;2018-09-12;Glendale
11529;Austin;Bryant;Austin Bryant;Masculino;2018-09-24;Portland
11530;Andrew;Martinez;Andrew Martinez;Masculino;2020-01-28;N. Vancouver
11531;Nina;Yuan;Nina Yuan;Feminino;2018-08-30;Beverly Hills
11532;Lauren;Miller;Lauren Miller;Feminino;2020-04-05;Redmond
11533;Ebony;Gill;Ebony Gill;Feminino;2020-05-14;Birmingham
11534;Cameron;Lewis;Cameron Lewis;Masculino;2018-09-18;Long Beach
11535;Devin;Nelson;Devin Nelson;Masculino;2018-09-02;Lebanon
11536;Logan;Chow;Logan Chow;Masculino;2018-09-24;Fremont
11537;Dakota;Ross;Dakota Ross;Masculino;2018-09-21;Colma
11538;Nicole;Taylor;Nicole Taylor;Feminino;2018-09-16;Palo Alto
11539;Justin;Washington;Justin Washington;Masculino;2018-09-23;Concord
11540;Alberto;Navarro;Alberto Navarro;Masculino;2018-09-13;Coronado
11541;Aidan;Ross;Aidan Ross;Masculino;2018-09-12;Portland
11542;Alejandro;Tang;Alejandro Tang;Masculino;2020-05-11;York
11543;Sheena;Chande;Sheena Chande;Feminino;2020-12-21;Paris
11544;Joel;Garcia;Joel Garcia;Masculino;2020-08-28;Darmstadt
11545;Reginald;Dominguez;Reginald Dominguez;Masculino;2020-07-13;Paris
11546;Christine;Chande;Christine Chande;Feminino;2019-12-02;Roubaix
11547;Cindy;Sai;Cindy Sai;Feminino;2019-12-25;Paris
11548;Raymond;Sanchez;Raymond Sanchez;Masculino;2018-12-02;Berkshire
11549;Crystal;Liang;Crystal Liang;Feminino;2018-12-21;London
11550;Deb;Torres;Deb Torres;Feminino;2019-01-20;Oxford
11551;Shannon;Alvarez;Shannon Alvarez;Masculino;2020-03-01;Colombes
11552;Eddie;Rubio;Eddie Rubio;Masculino;2021-01-06;Salzgitter
11553;Sharon;Luo;Sharon Luo;Feminino;2020-08-22;Reading
11554;Sydney;Simmons;Sydney Simmons;Feminino;2020-05-08;Tremblay-en-France
11555;Alexandria;Henderson;Alexandria Henderson;Feminino;2020-05-08;Esher-Molesey
11556;Lucas;Evans;Lucas Evans;Masculino;2020-12-21;Warrington
11557;Felicia;Ramos;Felicia Ramos;Feminino;2020-08-08;York
11558;Ivan;Malhotra;Ivan Malhotra;Masculino;2020-11-30;Woolston
11559;Frederick;Subram;Frederick Subram;Masculino;2020-11-29;Solingen
11560;Whitney;Srini;Whitney Srini;Feminino;2020-12-03;London
11561;Briana;Dominguez;Briana Dominguez;Feminino;2019-02-19;München
11562;Jarrod;Gonzalez;Jarrod Gonzalez;Masculino;2020-06-26;Leipzig
11563;Cesar;Srini;Cesar Srini;Masculino;2020-07-05;London
11564;Jorge;Liang;Jorge Liang;Masculino;2019-02-16;Frankfurt am Main
11565;Erik;Diaz;Erik Diaz;Masculino;2020-09-08;Berks
11566;April;Shan;April Shan;Feminino;2020-01-28;Cergy
11567;Carla;Perez;Carla Perez;Feminino;2020-03-15;Berlin
11568;Alexia;Foster;Alexia Foster;Feminino;2019-01-10;Cheltenham
11569;Troy;Malhotra;Troy Malhotra;Masculino;2020-11-20;West Sussex
11570;Kristin;Andersen;Kristin Andersen;Feminino;2019-03-25;Berlin
11571;Joel;Sai;Joel Sai;Masculino;2019-12-12;Orleans
11572;Billy;Moreno;Billy Moreno;Masculino;2019-12-09;Dunkerque
11573;Meagan;Subram;Meagan Subram;Feminino;2020-07-27;Woolston
11574;Karla;Luo;Karla Luo;Feminino;2020-03-15;West Sussex
11575;Jackson;Campbell;Jackson Campbell;Masculino;2019-01-20;Leeds
11576;Micah;Zhu;Micah Zhu;Masculino;2019-12-15;Croix
11577;Janet;Serrano;Janet Serrano;Feminino;2019-12-21;Paris
11578;Trisha;Huang;Trisha Huang;Feminino;2019-11-29;Pantin
11579;Clayton;Beck;Clayton Beck;Masculino;2020-07-31;Warrington
11580;Melvin;Raje;Melvin Raje;Masculino;2020-04-16;Berkshire
11581;Cindy;Jordan;Cindy Jordan;Feminino;2020-02-11;Paris
11582;Claudia;Ma;Claudia Ma;Feminino;2019-12-07;Pantin
11583;Karla;Xu;Karla Xu;Feminino;2019-12-21;Chatou
11584;Devin;Carter;Devin Carter;Masculino;2020-09-16;Neunkirchen
11585;Kari;Perez;Kari Perez;Feminino;2021-01-10;Billericay
11586;Alberto;Romero;Alberto Romero;Masculino;2020-10-28;York
11587;Kevin;Bryant;Kevin Bryant;Masculino;2019-11-29;Metz
11588;Candace;Mehta;Candace Mehta;Feminino;2019-11-29;Saint-Denis
11589;Ebony;Malhotra;Ebony Malhotra;Feminino;2020-06-04;London
11590;Erika;Diaz;Erika Diaz;Feminino;2019-12-01;Drancy
11591;Stacey;Lu;Stacey Lu;Feminino;2018-01-11;Versailles
11592;Darrell;Raji;Darrell Raji;Masculino;2018-01-11;Paris
11593;Armando;Moreno;Armando Moreno;Masculino;2018-01-21;Orleans
11594;Corey;Goel;Corey Goel;Masculino;2020-08-17;Verrieres Le Buisson
11595;Sebastian;Howard;Sebastian Howard;Masculino;2020-12-30;Erlangen
11596;Roger;Raje;Roger Raje;Masculino;2020-10-01;Runcorn
11597;Janelle;Chandra;Janelle Chandra;Feminino;2021-01-05;Orly
11598;Meredith;Ruiz;Meredith Ruiz;Feminino;2019-03-11;Saarbrücken
11599;Melody;Diaz;Melody Diaz;Feminino;2018-01-18;Les Ulis
11600;Linda;Rubio;Linda Rubio;Feminino;2020-05-06;Sèvres
11601;Ivan;Raman;Ivan Raman;Masculino;2018-01-19;Versailles
11602;Larry;Gill;Larry Gill;Masculino;2020-07-10;Salzgitter
11603;Geoffrey;Gonzalez;Geoffrey Gonzalez;Masculino;2019-01-18;London
11604;Edgar;Sanchez;Edgar Sanchez;Masculino;2019-01-03;Wokingham
11605;Heidi;Subram;Heidi Subram;Feminino;2019-03-08;Stuttgart
11606;Melody;Ramos;Melody Ramos;Feminino;2018-01-08;Morangis
11607;Clinton;Moreno;Clinton Moreno;Masculino;2018-01-19;Paris
11608;Cesar;Madan;Cesar Madan;Masculino;2020-12-13;Paris La Defense
11609;Eugene;Ye;Eugene Ye;Masculino;2019-01-28;York
11610;Blake;Collins;Blake Collins;Masculino;2019-01-10;Stoke-on-Trent
11611;Ernest;Lin;Ernest Lin;Masculino;2018-01-23;Orleans
11612;Keith;Andersen;Keith Andersen;Masculino;2019-02-02;Berkshire
11613;Meredith;Prasad;Meredith Prasad;Feminino;2019-05-13;Leipzig
11614;Katrina;Sharma;Katrina Sharma;Feminino;2019-05-10;Offenbach
11615;Dwayne;Navarro;Dwayne Navarro;Masculino;2019-02-22;Lancaster
11616;Casey;Nath;Casey Nath;Feminino;2019-02-03;Milton Keynes
11617;Sean;Brooks;Sean Brooks;Masculino;2018-09-10;Grossmont
11618;Brian;Ramirez;Brian Ramirez;Masculino;2020-02-09;Cliffside
11619;Sierra;Young;Sierra Young;Feminino;2020-02-08;Victoria
11620;Megan;Rodriguez;Megan Rodriguez;Feminino;2020-02-08;Bellingham
11621;Leah;She;Leah She;Feminino;2020-08-01;Bremerton
11622;Gabriel;Allen;Gabriel Allen;Masculino;2020-04-08;Kirkland
11623;Angela;Perry;Angela Perry;Feminino;2018-09-07;Fremont
11624;Ryan;Smith;Ryan Smith;Masculino;2018-09-21;Mill Valley
11625;Zachary;Moore;Zachary Moore;Masculino;2018-09-24;Palo Alto
11626;Destiny;Rogers;Destiny Rogers;Feminino;2018-09-01;San Francisco
11627;Dalton;Gray;Dalton Gray;Masculino;2020-08-27;Spring Valley
11628;Mariah;Wood;Mariah Wood;Feminino;2018-09-12;Bellflower
11629;Isaiah;Wright;Isaiah Wright;Masculino;2018-09-25;Newport Beach
11630;Haley;Powell;Haley Powell;Feminino;2018-09-21;Seattle
11631;Antonio;Bennett;Antonio Bennett;Masculino;2020-02-07;Langley
11632;Alexandra;Jenkins;Alexandra Jenkins;Feminino;2020-01-30;Langford
11633;Thomas;Anderson;Thomas Anderson;Masculino;2020-11-13;Burien
11634;Samuel;Collins;Samuel Collins;Masculino;2020-03-11;Puyallup
11635;Darrell;Chande;Darrell Chande;Masculino;2020-02-08;Beverly Hills
11636;Kimberly;Cox;Kimberly Cox;Feminino;2020-09-11;Daly City
11637;Morgan;Hernandez;Morgan Hernandez;Feminino;2020-02-08;Los Angeles
11638;Antonio;Powell;Antonio Powell;Masculino;2020-10-19;Mill Valley
11639;Angelica;Perry;Angelica Perry;Feminino;2020-11-09;Mill Valley
11640;Chloe;Wilson;Chloe Wilson;Feminino;2020-03-15;Langford
11641;James;Chen;James Chen;Masculino;2020-01-30;Cliffside
11642;Morgan;Hughes;Morgan Hughes;Feminino;2020-02-09;Oak Bay
11643;Naomi;Munoz;Naomi Munoz;Feminino;2020-04-21;Burien
11644;Charles;Torres;Charles Torres;Masculino;2020-05-17;Redmond
11645;Gabriella;Turner;Gabriella Turner;Feminino;2020-11-10;Salem
11646;Anna;Foster;Anna Foster;Feminino;2020-07-15;Burien
11647;Randy;Wu;Randy Wu;Masculino;2020-02-15;Cliffside
11648;Kevin;Scott;Kevin Scott;Masculino;2020-08-28;Chula Vista
11649;Ian;White;Ian White;Masculino;2020-04-05;Newport Beach
11650;Caleb;Hayes;Caleb Hayes;Masculino;2020-02-15;Glendale
11651;Patricia;Garcia;Patricia Garcia;Feminino;2020-03-04;Cliffside
11652;Samuel;Russell;Samuel Russell;Masculino;2020-06-26;Vancouver
11653;Sydney;Peterson;Sydney Peterson;Feminino;2020-04-16;Lebanon
11654;Ariana;Sanchez;Ariana Sanchez;Feminino;2018-10-18;Bellflower
11655;Tamara;Sharma;Tamara Sharma;Feminino;2020-09-29;Concord
11656;Katelyn;Perez;Katelyn Perez;Feminino;2020-09-11;Imperial Beach
11657;Megan;Cox;Megan Cox;Feminino;2020-05-25;Novato
11658;Robert;Mitchell;Robert Mitchell;Masculino;2020-04-23;Oakland
11659;Miguel;Adams;Miguel Adams;Masculino;2020-05-09;Sooke
11660;Miranda;Gonzales;Miranda Gonzales;Feminino;2020-05-08;Port Hammond
11661;Jeremiah;James;Jeremiah James;Masculino;2020-04-06;Cliffside
11662;Ethan;Kumar;Ethan Kumar;Masculino;2020-05-06;Milwaukie
11663;Seth;Williams;Seth Williams;Masculino;2018-10-28;Walla Walla
11664;Alyssa;Morgan;Alyssa Morgan;Feminino;2018-10-27;Burlingame
11665;Janet;Dominguez;Janet Dominguez;Feminino;2018-10-13;Chula Vista
11666;Angel;Baker;Angel Baker;Masculino;2018-10-17;Torrance
11667;Blake;Moore;Blake Moore;Masculino;2020-07-04;Walla Walla
11668;Jada;Collins;Jada Collins;Feminino;2020-12-16;Beverly Hills
11669;Isabella;Simmons;Isabella Simmons;Feminino;2020-08-18;Tacoma
11670;Jacqueline;Perry;Jacqueline Perry;Feminino;2020-04-13;Grossmont
11671;Jessica;Brown;Jessica Brown;Feminino;2018-10-21;El Cajon
11672;Chad;Jai;Chad Jai;Masculino;2020-07-25;Beverly Hills
11673;Susan;Ye;Susan Ye;Feminino;2020-01-30;Burien
11674;Morgan;Rogers;Morgan Rogers;Feminino;2020-05-30;Woodland Hills
11675;Devin;Martinez;Devin Martinez;Masculino;2018-10-25;Everett
11676;Alan;Hu;Alan Hu;Masculino;2020-08-20;Branch
11677;Charles;Walker;Charles Walker;Masculino;2020-04-05;Haney
11678;Johnny;Chavez;Johnny Chavez;Masculino;2018-10-10;Cheyenne
11679;Dalton;Richardson;Dalton Richardson;Masculino;2020-10-13;Puyallup
11680;Kaylee;Nelson;Kaylee Nelson;Feminino;2020-09-01;Redmond
11681;Abigail;Jones;Abigail Jones;Feminino;2020-03-07;Spokane
11682;Kaitlyn;Hall;Kaitlyn Hall;Feminino;2020-09-05;Tacoma
11683;Greg;Taylor;Greg Taylor;Masculino;2018-10-05;El Cajon
11684;Devin;Parker;Devin Parker;Masculino;2020-07-01;Redmond
11685;Jose;Griffin;Jose Griffin;Masculino;2020-03-11;Milwaukie
11686;Luke;Edwards;Luke Edwards;Masculino;2020-03-08;Glendale
11687;Cody;Torres;Cody Torres;Masculino;2020-04-12;La Jolla
11688;Victoria;Morris;Victoria Morris;Feminino;2018-10-02;Sedro Woolley
11689;Ian;Diaz;Ian Diaz;Masculino;2020-08-26;Edmonds
11690;Caroline;Butler;Caroline Butler;Feminino;2018-10-25;Port Orchard
11691;Kaitlyn;Wilson;Kaitlyn Wilson;Feminino;2020-02-08;Imperial Beach
11692;Caleb;Gonzales;Caleb Gonzales;Masculino;2020-07-07;Burbank
11693;Hailey;Diaz;Hailey Diaz;Feminino;2020-01-28;Haney
11694;Jonathon;Ortega;Jonathon Ortega;Masculino;2020-04-11;Colma
11695;Logan;Campbell;Logan Campbell;Masculino;2020-04-09;Beverly Hills
11696;Mackenzie;Campbell;Mackenzie Campbell;Feminino;2018-10-01;Tacoma
11697;Eduardo;Lee;Eduardo Lee;Masculino;2020-08-07;Oakland
11698;Jackson;Wright;Jackson Wright;Masculino;2020-03-31;Metchosin
